round,client_id,gbound,round_time,samples
1,84,1.0984472036361694,5.158165292441845,127
1,10,3.7042863368988037,5.230122226849199,149
1,71,0.6246603727340698,5.257748193666339,144
1,154,1.495424509048462,5.307106228172779,157
1,44,4.136390686035156,5.370273843035102,166
2,162,2.125793218612671,0.7877976015210152,159
2,151,6.222048759460449,0.8409756511449814,162
2,3,4.654340744018555,0.8462909735739231,165
2,37,4.889117240905762,0.8464758858084679,164
2,78,2.8364815711975098,0.976900189742446,207
3,53,2.8364815711975098,0.8079038295894861,155
3,73,6.222048759460449,0.7948900662362576,155
3,42,2.125793218612671,0.7905444089323282,156
3,136,4.889117240905762,0.8277568347752094,158
3,60,5.36932373046875,0.82088115029037,162
4,88,8.80237865447998,0.8664860870689154,162
4,140,2.843017339706421,0.8856485072523356,152
4,45,4.889117240905762,0.9303376615047455,192
4,45,5.36932373046875,0.9345675069838763,192
4,45,6.222048759460449,0.9955713875591755,192
5,40,5.36932373046875,0.7880995009094477,155
5,185,6.222048759460449,0.813307074457407,156
5,131,4.889117240905762,0.7877477962523699,157
5,138,5.734981060028076,0.8573559369891882,162
5,187,8.80237865447998,0.9048724487423897,164
6,54,5.827056884765625,0.7224728163331747,136
6,177,5.734981060028076,0.7697308003902436,151
6,125,6.222048759460449,0.7828166741877794,158
6,75,5.36932373046875,0.8313160441815853,153
6,82,8.80237865447998,0.8318180363625288,162
7,150,5.734981060028076,0.7615457583218813,140
7,26,7.121753215789795,0.8352823477238417,164
7,120,5.827056884765625,0.8215592946857214,154
7,173,7.13593864440918,0.837058025971055,163
7,78,8.80237865447998,0.9752308163791895,207
8,171,8.80237865447998,0.7755023535341025,137
8,73,5.827056884765625,0.8201733022928238,155
8,129,11.289573669433594,0.8313741382211447,163
8,187,8.072549819946289,0.8253667443990708,164
8,95,7.13593864440918,0.8582546781748533,158
9,52,10.123642921447754,0.790274103730917,162
9,57,7.13593864440918,0.8319451581686735,155
9,3,8.072549819946289,0.858850983530283,165
9,110,11.289573669433594,0.8437545649707318,153
9,5,14.633954048156738,0.8602969102561474,162
10,42,14.633954048156738,0.7762815985828638,156
10,155,7.13593864440918,0.791942672431469,156
10,125,11.289573669433594,0.8588910061866045,158
10,198,8.072549819946289,0.8980267137289047,165
10,123,10.123642921447754,1.4924803521484136,349
11,106,11.289573669433594,0.7219314441084862,133
11,110,10.123642921447754,0.7818508386611939,153
11,83,7.13593864440918,0.8119128528982401,160
11,3,8.072549819946289,0.8527538288384676,165
11,70,14.633954048156738,0.8637039266526699,162
12,104,11.289573669433594,0.8282861966639757,152
12,185,14.633954048156738,0.8651896953582764,156
12,170,21.207029342651367,0.8557495284825564,161
12,142,10.123642921447754,0.8758544825017452,159
12,3,7.13593864440918,0.8547029379755259,165
13,115,14.633954048156738,0.7038695063441992,126
13,84,7.13593864440918,0.696507477760315,127
13,21,11.289573669433594,0.8065324533730746,151
13,146,21.207029342651367,0.7819244354963303,156
13,104,10.123642921447754,0.8079272039234638,152
14,30,14.633954048156738,0.7315979577600956,150
14,143,7.13593864440918,0.7816086538136006,156
14,132,21.207029342651367,0.8088354278355837,162
14,40,10.123642921447754,0.8564532060176134,155
14,142,11.289573669433594,0.8415060356259346,159
15,142,10.123642921447754,0.7831280637532473,159
15,71,21.207029342651367,0.8295991808176041,144
15,137,7.13593864440918,0.8707576762884855,148
15,172,14.633954048156738,0.8525584932416678,164
15,139,11.289573669433594,0.9072544850409031,158
16,120,21.207029342651367,0.7351756911724806,154
16,46,14.633954048156738,0.7313418328762055,134
16,73,11.289573669433594,0.7954750187695027,155
16,33,10.123642921447754,0.8096353091299534,160
16,65,21.15584945678711,0.8530960693955422,162
17,51,14.633954048156738,0.7407240640372038,135
17,64,10.123642921447754,0.7311058841645718,140
17,71,11.289573669433594,0.7660313561558724,144
17,70,21.207029342651367,0.8223789498209954,162
17,170,23.317020416259766,0.8293948821723461,161
18,2,10.123642921447754,0.7589193094521761,153
18,22,23.317020416259766,0.7833530433475971,161
18,155,11.289573669433594,0.8314218312501908,156
18,124,21.207029342651367,0.8052450247108937,158
18,190,14.633954048156738,0.8884215015918017,160
19,137,23.317020416259766,0.7826956022530794,148
19,30,14.633954048156738,0.7756702486425638,150
19,63,21.207029342651367,0.8030754528939724,154
19,59,10.123642921447754,0.7935094084590674,159
19,38,17.829788208007812,0.8480429887771607,162
20,148,17.829788208007812,0.8286904633045197,148
20,42,23.317020416259766,0.8122300054877997,156
20,161,14.633954048156738,0.7975400011986494,153
20,153,21.207029342651367,0.8285603389143944,159
20,122,12.057387351989746,0.8209509212523699,161
21,102,23.317020416259766,0.7546897377818823,136
21,160,14.633954048156738,0.7637199439108372,151
21,130,12.057387351989746,0.8365180805325508,159
21,87,21.207029342651367,0.8081643931567669,160
21,76,17.829788208007812,0.8287396054714918,163
22,8,14.633954048156738,0.7441899176687002,141
22,158,12.533920288085938,0.8042559955269099,162
22,191,23.317020416259766,0.8150433856993914,164
22,82,17.829788208007812,0.8897463656961918,162
22,129,21.207029342651367,0.8697138164192438,163
23,166,17.829788208007812,0.7458455633372069,144
23,85,12.533920288085938,0.8015629384666682,155
23,87,14.633954048156738,0.8217194076627493,160
23,133,21.207029342651367,0.8181416407227516,160
23,89,23.317020416259766,1.0932228729128837,246
24,104,23.317020416259766,0.757168298214674,152
24,144,14.633954048156738,0.7806488234549761,152
24,188,12.533920288085938,0.8174714405089617,164
24,26,21.207029342651367,0.8820497538894415,164
24,86,17.829788208007812,0.8406124614179135,158
25,31,14.633954048156738,0.7607360254973173,148
25,160,21.207029342651367,0.8397876374423504,151
25,132,31.110626220703125,0.8471571762114763,162
25,127,23.317020416259766,0.8144253320991993,161
25,121,17.829788208007812,0.8226512704044581,159
26,149,21.207029342651367,0.7765360694378615,148
26,170,18.165666580200195,0.8387459140270949,161
26,86,14.633954048156738,0.8494760949164629,158
26,26,23.317020416259766,0.8298726487904787,164
26,1,31.110626220703125,0.9782936736941338,221
27,42,18.165666580200195,0.7728001713752747,156
27,10,23.317020416259766,0.8022536240518093,149
27,42,21.207029342651367,0.813927897810936,156
27,60,31.110626220703125,0.8820895995944739,162
27,189,14.633954048156738,1.2565244898200034,302
28,183,18.165666580200195,0.7711517732590437,153
28,96,23.317020416259766,0.7872022088617087,137
28,86,31.110626220703125,0.8335923902690411,158
28,172,14.633954048156738,0.8248865600675345,164
28,74,21.207029342651367,0.8331974815577269,164
29,18,23.317020416259766,0.8014444369822741,140
29,157,14.633954048156738,0.7962106909602881,152
29,91,31.110626220703125,0.8658764004707337,162
29,131,18.165666580200195,0.8555208049714565,157
29,196,21.207029342651367,0.8925109762698412,163
30,165,21.207029342651367,0.7804531693458557,160
30,128,18.165666580200195,0.8050928857177496,158
30,71,23.317020416259766,0.8221219774335623,144
30,142,14.633954048156738,0.8153490997850895,159
30,168,31.110626220703125,0.8499683044850826,164
31,150,21.207029342651367,0.7337574787437916,140
31,136,14.633954048156738,0.7929382637143135,158
31,64,23.317020416259766,0.8139542523771525,140
31,27,24.295948028564453,0.7987086247652769,162
31,134,31.110626220703125,1.2460322469472884,289
32,186,23.317020416259766,0.7537934720516205,133
32,42,31.110626220703125,0.7822972476482392,156
32,99,14.633954048156738,0.8304497893899679,160
32,47,24.295948028564453,0.843042827770114,161
32,89,21.207029342651367,1.090619509667158,246
33,75,21.207029342651367,0.8017849992960692,153
33,121,24.295948028564453,0.8212191216647625,159
33,198,14.633954048156738,0.8577715527266264,165
33,78,31.110626220703125,0.9779859367758036,207
33,123,23.317020416259766,1.4409405063837766,349
34,149,31.110626220703125,0.7640765231102705,148
34,18,24.295948028564453,0.7825324736535549,140
34,176,14.633954048156738,0.7788907136768103,148
34,40,23.317020416259766,0.7982545156031847,155
34,4,21.207029342651367,0.836799880117178,159
35,51,24.295948028564453,0.7442387245595455,135
35,130,31.110626220703125,0.801779031381011,159
35,97,23.317020416259766,0.8054693765938282,158
35,138,21.207029342651367,0.8557523969560862,162
35,173,17.37690544128418,0.8678103365004063,163
36,99,21.207029342651367,0.8026785008609295,160
36,91,31.110626220703125,0.8537568204104901,162
36,70,23.317020416259766,0.8240898955613375,162
36,52,24.295948028564453,0.8256125967949629,162
36,27,17.37690544128418,0.8344684388488531,162
37,163,23.317020416259766,0.7824951760470867,154
37,61,31.110626220703125,0.8123417008668185,153
37,113,17.37690544128418,0.8324249178171158,162
37,181,31.902925491333008,0.8407902080565691,161
37,134,21.207029342651367,1.2570082634687423,289
38,80,23.317020416259766,0.8245294332504273,154
38,184,21.207029342651367,0.831427862495184,159
38,55,31.110626220703125,0.830831104516983,162
38,182,31.902925491333008,0.8345209989696741,163
38,123,17.37690544128418,1.4596143193542956,349
39,98,31.902925491333008,0.8559923391789198,160
39,62,17.37690544128418,0.8202105645090342,156
39,68,23.8037166595459,0.827493067458272,162
39,88,31.110626220703125,0.8826179556548596,162
39,124,21.207029342651367,0.8743327051401139,158
40,186,31.110626220703125,0.7702288512140513,133
40,157,23.8037166595459,0.7673042040318251,152
40,50,17.37690544128418,0.7585383277386427,157
40,140,21.207029342651367,0.8043440874665976,152
40,1,31.902925491333008,0.9806630477309227,221
41,96,31.110626220703125,0.7090140856802464,137
41,149,21.207029342651367,0.806654205173254,148
41,95,17.37690544128418,0.8079454522579909,158
41,121,23.8037166595459,0.827574422210455,159
41,88,31.902925491333008,0.9098496973514557,162
42,80,17.37690544128418,0.7622621037065983,154
42,150,21.207029342651367,0.769510680437088,140
42,101,31.110626220703125,0.8239245541393757,160
42,147,23.8037166595459,0.8243752360343933,162
42,16,31.902925491333008,0.86143689006567,164
43,111,31.902925491333008,0.7177036326378584,141
43,24,21.207029342651367,0.7744402956217528,146
43,64,31.110626220703125,0.8506938084959984,140
43,130,17.37690544128418,0.8153091069310904,159
43,83,23.8037166595459,0.8427864085882902,160
44,64,23.8037166595459,0.7475918732583523,140
44,176,31.902925491333008,0.7774239495396614,148
44,140,17.37690544128418,0.7597022835165262,152
44,133,21.207029342651367,0.8095526859164238,160
44,1,31.110626220703125,1.0472171992063521,221
45,115,31.110626220703125,0.68527807071805,126
45,58,26.075355529785156,0.7151274975389242,130
45,15,23.8037166595459,0.7514561820775271,144
45,185,17.37690544128418,0.7739114012569189,156
45,123,31.902925491333008,1.4116759557276963,349
