round,accuracy,elapsed_time
1,0.05040293567419773,6.7007269859313965
2,0.09435410370796757,7.61450457572937
3,0.07844054300378951,8.632436037063599
4,0.11396124142562479,9.416589498519897
5,0.12706864297021153,185.99864649772644
6,0.15312754832829664,186.85461235046387
7,0.18258022737084473,187.72234296798706
8,0.22819830191394444,188.48516154289246
9,0.24947234614093156,189.27575874328613
10,0.25273420636062743,190.25852370262146
11,0.29861610783326137,191.01923036575317
12,0.30855758622343743,191.83143830299377
13,0.3053077181369022,192.71692276000977
14,0.3738907276826402,193.86847352981567
15,0.375593610591452,194.80878806114197
16,0.4591787787211589,31.82493782043457
17,0.3648126828800307,32.78104305267334
18,0.4458435266465199,33.87861752510071
19,0.4430973281527318,34.99806046485901
20,0.496030603923826,36.17808246612549
21,0.43753297836619176,37.13416910171509
22,0.5029380726243584,38.10988450050354
23,0.5255672278984986,39.30282998085022
24,0.514966182184487,40.28504943847656
25,0.5294526790425481,380.8464801311493
26,0.5196670983834605,381.7812042236328
27,0.5188636254616972,382.7127630710602
28,0.5401016932892023,383.6285300254822
29,0.5052765385906846,384.580317735672
30,0.5037895140787644,385.5200514793396
31,0.5542763946850866,386.42316031455994
32,0.5583297356933852,387.36084818840027
33,0.5511104715306758,388.34084153175354
34,0.562407060968005,389.3220055103302
35,0.5637022113493548,390.30269289016724
36,0.5621432340384708,391.28290605545044
37,0.5401976303544874,849.5036065578461
38,0.5770854319566364,850.545380115509
39,0.5699980812586943,851.4728903770447
40,0.5519619129850818,852.4293138980865
41,0.5207104139684368,1003.8403522968292
42,0.5875305799395596,1004.8850665092468
43,0.5870868710126157,1005.82075715065
44,0.578524487935914,1006.9031538963318
45,0.5807910011032763,1007.8430745601654
46,0.6005420444188613,1008.9193737506866
47,0.5999184534945076,1010.0153410434723
48,0.6244543579411905,1011.3277854919434
49,0.5995946658991701,1012.2697875499725
50,0.6149925648774404,1013.4478826522827
51,0.5844486017172734,1014.4024231433868
52,0.5927351657312803,1432.89280128479
53,0.5872667530100254,1433.8481862545013
54,0.581342639228666,1434.8361752033234
55,0.5882381157960378,1435.7845344543457
56,0.60404374730177,1436.9486618041992
57,0.6132537055691466,1437.8859283924103
58,0.6061663548712045,1438.8632590770721
59,0.6173310308437665,1439.7906687259674
60,0.5784645272701108,1440.7142405509949
61,0.5461457284021681,1441.7014198303223
62,0.5766657072960139,1442.8308277130127
63,0.6463879694920133,1444.2118413448334
