round,accuracy,elapsed_time
142,0.6801338322060728,6033.165855884552
143,0.6802417614045186,6034.025284767151
144,0.6666306902671847,6034.891335487366
145,0.6722669928526886,6035.731011629105
146,0.6674101789226268,6036.7617564201355
147,0.6606226315537008,6037.63000369072
148,0.6835635822900178,6039.0182003974915
149,0.6766920899889672,6039.894694805145
150,0.6790785244879359,6040.762087345123
151,0.6811531635247278,6507.1038019657135
152,0.6937808797428887,6508.149164438248
153,0.6767640427879311,6508.983944416046
154,0.6802057850050367,6509.812839269638
155,0.6799299659423418,6510.6854548454285
156,0.6763443181273084,6511.545955657959
157,0.6886362546169713,6512.529720067978
158,0.6679738091811771,6513.354949951172
159,0.6976183623542955,6514.788311719894
160,0.6995131193936778,6515.7465126514435
161,0.69417662013719,6516.7568690776825
162,0.6894876960713772,6517.614310264587
163,0.6908068307190484,6518.485249996185
164,0.6771837674485538,6519.391869068146
165,0.6446371180505588,7112.473380804062
166,0.6826162037703266,7113.340574026108
167,0.6777593898402647,7114.2950830459595
168,0.6863577493164484,7115.155455827713
169,0.7041180985273661,7116.441285848618
